gameId,trialNum,repNum,tangram,playerId,role,numPlayers,text,total_num_words,total_num_chars,_id,index,stageIds,createdAt,target,targetNum,countCorrect,speaker,submitted,correct,response,time,condition,activePlayerCount
2928FF7GcrkeFiDkh,17,1,A,5L7PZWTLhnYMGQE8b,speaker,2,"okay this one doesn't really look like a person, like he's wearing a plague doctor mask or something standing on one foot",22,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2928FF7GcrkeFiDkh,18,1,H,5L7PZWTLhnYMGQE8b,speaker,2,candle ghost,2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2928FF7GcrkeFiDkh,19,1,G,5L7PZWTLhnYMGQE8b,speaker,2,backwards C with arms out to the right,8,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2928FF7GcrkeFiDkh,20,1,D,5L7PZWTLhnYMGQE8b,speaker,2,"standing straight, facing left arms extend further to the left than legs",12,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2928FF7GcrkeFiDkh,21,1,E,5L7PZWTLhnYMGQE8b,speaker,2,bunny ears,2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2928FF7GcrkeFiDkh,22,1,I,5L7PZWTLhnYMGQE8b,speaker,2,figure skater,2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2928FF7GcrkeFiDkh,23,1,K,5L7PZWTLhnYMGQE8b,speaker,2,"kneeling, facing right, feet to the left pointed up sharply",10,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2928FF7GcrkeFiDkh,24,2,G,okkXLvTuqNbsZkBZ2,speaker,2,backwards c arms to the right,6,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2928FF7GcrkeFiDkh,25,2,K,okkXLvTuqNbsZkBZ2,speaker,2,"kneeling facing to the right, feet pointed up sharply",9,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2928FF7GcrkeFiDkh,26,2,C,okkXLvTuqNbsZkBZ2,speaker,2,"leaning to the left, arms outstretched",6,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2928FF7GcrkeFiDkh,27,2,F,okkXLvTuqNbsZkBZ2,speaker,2,"sitting, facing left, head bowed, legs outstretched some",8,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2928FF7GcrkeFiDkh,28,2,D,okkXLvTuqNbsZkBZ2,speaker,2,"standing, pointing facing left",4,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2928FF7GcrkeFiDkh,29,2,E,okkXLvTuqNbsZkBZ2,speaker,2,bunny ears,2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2928FF7GcrkeFiDkh,30,2,H,okkXLvTuqNbsZkBZ2,speaker,2,candle ghost,2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2928FF7GcrkeFiDkh,31,2,A,okkXLvTuqNbsZkBZ2,speaker,2,plague doctor karate kid,4,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2928FF7GcrkeFiDkh,32,2,L,okkXLvTuqNbsZkBZ2,speaker,2,"facing right, backwards Z, feet to the left, arms to the right",12,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2928FF7GcrkeFiDkh,33,2,B,okkXLvTuqNbsZkBZ2,speaker,2,"kneeling, facing right, arms outstretched, right arm somewhat disconnected",9,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2928FF7GcrkeFiDkh,34,2,I,okkXLvTuqNbsZkBZ2,speaker,2,figure skater,2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2928FF7GcrkeFiDkh,35,2,J,okkXLvTuqNbsZkBZ2,speaker,2,"standing, kinda looks like a candle, arms and leg pointed right, arms extended further than leg Vertical line on left side",21,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2928FF7GcrkeFiDkh,36,3,E,5L7PZWTLhnYMGQE8b,speaker,2,bunny ears,2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2928FF7GcrkeFiDkh,37,3,K,5L7PZWTLhnYMGQE8b,speaker,2,"kneeling with legs pointed sharply to the left, arms are one triangle pointed right parallel to the floor",18,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2928FF7GcrkeFiDkh,38,3,B,5L7PZWTLhnYMGQE8b,speaker,2,disconnected triangle arm,3,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2928FF7GcrkeFiDkh,39,3,C,5L7PZWTLhnYMGQE8b,speaker,2,leaning way left with Y arms,6,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2928FF7GcrkeFiDkh,40,3,H,5L7PZWTLhnYMGQE8b,speaker,2,candle ghost,2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2928FF7GcrkeFiDkh,41,3,I,5L7PZWTLhnYMGQE8b,speaker,2,figure skater,2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2928FF7GcrkeFiDkh,42,3,D,5L7PZWTLhnYMGQE8b,speaker,2,"right side is a vertical line, facing left, arms out further than legs",13,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2928FF7GcrkeFiDkh,43,3,A,5L7PZWTLhnYMGQE8b,speaker,2,karate kid,2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2928FF7GcrkeFiDkh,44,3,G,5L7PZWTLhnYMGQE8b,speaker,2,backwards C arms out to the right,7,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2928FF7GcrkeFiDkh,45,3,J,5L7PZWTLhnYMGQE8b,speaker,2,candle with square shoulders,4,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2928FF7GcrkeFiDkh,46,3,F,5L7PZWTLhnYMGQE8b,speaker,2,mopey guy facing left legs outstretched,6,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2928FF7GcrkeFiDkh,47,3,L,5L7PZWTLhnYMGQE8b,speaker,2,backwards Z,2,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2928FF7GcrkeFiDkh,48,4,A,okkXLvTuqNbsZkBZ2,speaker,2,karate kid plague doctor,4,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2928FF7GcrkeFiDkh,49,4,E,okkXLvTuqNbsZkBZ2,speaker,2,bunny ears,2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2928FF7GcrkeFiDkh,50,4,L,okkXLvTuqNbsZkBZ2,speaker,2,"backwards Z, trapezoid legs",4,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2928FF7GcrkeFiDkh,51,4,H,okkXLvTuqNbsZkBZ2,speaker,2,candle ghost,2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2928FF7GcrkeFiDkh,52,4,K,okkXLvTuqNbsZkBZ2,speaker,2,"kneeling, facing right, legs behind, pointed sharply up",8,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2928FF7GcrkeFiDkh,53,4,I,okkXLvTuqNbsZkBZ2,speaker,2,figure skater,2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2928FF7GcrkeFiDkh,54,4,D,okkXLvTuqNbsZkBZ2,speaker,2,"standing, facing left, pointing left Arms out further than legs",10,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2928FF7GcrkeFiDkh,55,4,C,okkXLvTuqNbsZkBZ2,speaker,2,"leaning left, Y arms",4,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2928FF7GcrkeFiDkh,56,4,G,okkXLvTuqNbsZkBZ2,speaker,2,backwards C,2,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2928FF7GcrkeFiDkh,57,4,J,okkXLvTuqNbsZkBZ2,speaker,2,"candle, square shoulders",3,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2928FF7GcrkeFiDkh,58,4,B,okkXLvTuqNbsZkBZ2,speaker,2,disconnected triangle arm,3,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2928FF7GcrkeFiDkh,59,4,F,okkXLvTuqNbsZkBZ2,speaker,2,mopey guy,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2928FF7GcrkeFiDkh,60,5,L,5L7PZWTLhnYMGQE8b,speaker,2,wonder what he's moping about this round is backwards Z,10,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2928FF7GcrkeFiDkh,61,5,G,5L7PZWTLhnYMGQE8b,speaker,2,backwards C,2,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2928FF7GcrkeFiDkh,62,5,E,5L7PZWTLhnYMGQE8b,speaker,2,bunny,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2928FF7GcrkeFiDkh,63,5,H,5L7PZWTLhnYMGQE8b,speaker,2,ghost,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2928FF7GcrkeFiDkh,64,5,A,5L7PZWTLhnYMGQE8b,speaker,2,karate kid,2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2928FF7GcrkeFiDkh,65,5,I,5L7PZWTLhnYMGQE8b,speaker,2,figure skater,2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2928FF7GcrkeFiDkh,66,5,K,5L7PZWTLhnYMGQE8b,speaker,2,legs pointed sharply,3,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2928FF7GcrkeFiDkh,67,5,C,5L7PZWTLhnYMGQE8b,speaker,2,leaning left Y arms,4,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2928FF7GcrkeFiDkh,68,5,J,5L7PZWTLhnYMGQE8b,speaker,2,square shoulder candle,3,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2928FF7GcrkeFiDkh,69,5,B,5L7PZWTLhnYMGQE8b,speaker,2,disconnected triangle arm,3,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2928FF7GcrkeFiDkh,70,5,F,5L7PZWTLhnYMGQE8b,speaker,2,moper,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2928FF7GcrkeFiDkh,71,5,D,5L7PZWTLhnYMGQE8b,speaker,2,"standing facing left, arms further out than legs",8,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2Csg2Snzrpkud2YRi,0,0,J,DugA5xyi4CvXJWvaC,speaker,2,"diamond on the top in the center, on top of a long flat edge (the diamond)",16,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2Csg2Snzrpkud2YRi,1,0,I,DugA5xyi4CvXJWvaC,speaker,2,this looks like an animal leaning to the left and standing on one foot,14,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2Csg2Snzrpkud2YRi,2,0,B,DugA5xyi4CvXJWvaC,speaker,2,"diamond on the top in the center, the lowest point of the diamond is in between the crack of two shapes",21,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2Csg2Snzrpkud2YRi,3,0,A,DugA5xyi4CvXJWvaC,speaker,2,this looks like a tall bear walking with one foot up in the air,14,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2Csg2Snzrpkud2YRi,4,0,K,DugA5xyi4CvXJWvaC,speaker,2,the diamond is on the top centered on a peak of another diamond,13,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2Csg2Snzrpkud2YRi,5,0,H,DugA5xyi4CvXJWvaC,speaker,2,"this is a very solid mass, not a lot of angles, diamond on the top in the center",18,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2Csg2Snzrpkud2YRi,6,0,C,DugA5xyi4CvXJWvaC,speaker,2,"this looks like someone in a cap and gown falling to the left, two diamonds up in the air look like hands",22,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2Csg2Snzrpkud2YRi,7,0,F,DugA5xyi4CvXJWvaC,speaker,2,this looks like a sad person sittting on his but,10,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2Csg2Snzrpkud2YRi,8,0,L,DugA5xyi4CvXJWvaC,speaker,2,this person looks like they are squatting and hold out something,11,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2Csg2Snzrpkud2YRi,9,0,G,DugA5xyi4CvXJWvaC,speaker,2,"this does not look like a person, there is a diamond on the top left corner and then interesting shaped triangles (2) on the right side of the picture, and a big blob sitting on the bottom left, almost like a person sitting down with their feet to the left",50,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2Csg2Snzrpkud2YRi,10,0,D,DugA5xyi4CvXJWvaC,speaker,2,"this looks like someone that is giving a speech and holding out a diploma to the left, diamond on top as the head, in the center",26,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2Csg2Snzrpkud2YRi,11,0,E,DugA5xyi4CvXJWvaC,speaker,2,"this looks like a bunny sitting down , his head is on the left with two triangles as his ears that point to the left and right",27,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2Csg2Snzrpkud2YRi,12,1,I,zyXatFB2smLy5NLCL,speaker,2,"Diamond on top of two larger diamonds pointing left, with one long shape kind of like a leg",18,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2Csg2Snzrpkud2YRi,13,1,G,zyXatFB2smLy5NLCL,speaker,2,"cube on top left, diamond on bottom right, NA, big blob on bottom left",14,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2Csg2Snzrpkud2YRi,14,1,E,zyXatFB2smLy5NLCL,speaker,2,"bunny with two ears, looking sad",6,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2Csg2Snzrpkud2YRi,15,1,F,zyXatFB2smLy5NLCL,speaker,2,sad guy sitting down,4,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2Csg2Snzrpkud2YRi,16,1,A,zyXatFB2smLy5NLCL,speaker,2,"looks like a guy dancing, one leg on ground One leg in air",13,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2Csg2Snzrpkud2YRi,17,1,D,zyXatFB2smLy5NLCL,speaker,2,guy giving diploma to the left,6,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2Csg2Snzrpkud2YRi,18,1,H,zyXatFB2smLy5NLCL,speaker,2,"diamond on top of a shapeless blob, just kinda sitting there",11,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2Csg2Snzrpkud2YRi,19,1,L,zyXatFB2smLy5NLCL,speaker,2,"guy extending arm to the right, diamond as a head",10,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2Csg2Snzrpkud2YRi,20,1,C,zyXatFB2smLy5NLCL,speaker,2,"guy extending both arms in the air, leaning left",9,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2Csg2Snzrpkud2YRi,21,1,K,zyXatFB2smLy5NLCL,speaker,2,"diamond on top of other diamond, kind of like guy extending arms to the right",15,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2Csg2Snzrpkud2YRi,22,1,B,zyXatFB2smLy5NLCL,speaker,2,"diamond between two other shapes, diamond on top, small diamond on bottom left",13,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2Csg2Snzrpkud2YRi,23,1,J,zyXatFB2smLy5NLCL,speaker,2,diamond on flat top,4,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2Csg2Snzrpkud2YRi,24,2,D,DugA5xyi4CvXJWvaC,speaker,2,"handing diploma to left, diamond head",6,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2Csg2Snzrpkud2YRi,25,2,C,DugA5xyi4CvXJWvaC,speaker,2,"guy falling to the left, hand in air",8,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2Csg2Snzrpkud2YRi,26,2,F,DugA5xyi4CvXJWvaC,speaker,2,"sad guy sitting, his feet are to the left and his back is on the right , perfect diamond head",20,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2Csg2Snzrpkud2YRi,27,2,G,DugA5xyi4CvXJWvaC,speaker,2,"lots of diamonds, doesn't look like a person, looks like a statute, diamond on the top left , diamond on the top right, diamond on bottom left and right, all differently positioned, long flat blob on the bottom left",39,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2Csg2Snzrpkud2YRi,28,2,I,DugA5xyi4CvXJWvaC,speaker,2,"looks like a person or figure standing on one foot, his diamond head is on the top left, and it looks like he has a tail or another foot in the air on the right",35,160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2Csg2Snzrpkud2YRi,29,2,J,DugA5xyi4CvXJWvaC,speaker,2,diamond on top of a long flat edge,8,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2Csg2Snzrpkud2YRi,30,2,E,DugA5xyi4CvXJWvaC,speaker,2,sad bunny sitting,3,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2Csg2Snzrpkud2YRi,31,2,B,DugA5xyi4CvXJWvaC,speaker,2,diamond on top in between two other diamonds,8,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2Csg2Snzrpkud2YRi,32,2,L,DugA5xyi4CvXJWvaC,speaker,2,"man holding out a gun to the right, diamond head on top",12,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2Csg2Snzrpkud2YRi,33,2,H,DugA5xyi4CvXJWvaC,speaker,2,"big blob, diamond on top, the bottom edge has a diamond that point to the right",16,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2Csg2Snzrpkud2YRi,34,2,K,DugA5xyi4CvXJWvaC,speaker,2,diamond on top of diamond,5,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2Csg2Snzrpkud2YRi,35,2,A,DugA5xyi4CvXJWvaC,speaker,2,"sad bear walking to the left, one foot in the air, looks like he has a nose",17,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2Csg2Snzrpkud2YRi,36,3,F,zyXatFB2smLy5NLCL,speaker,2,"sad guy sitting down, legs left",6,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2Csg2Snzrpkud2YRi,37,3,C,zyXatFB2smLy5NLCL,speaker,2,"guy with two arms in the air, leaning left",9,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2Csg2Snzrpkud2YRi,38,3,H,zyXatFB2smLy5NLCL,speaker,2,"diamond on top of blob, blob",6,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2Csg2Snzrpkud2YRi,39,3,B,zyXatFB2smLy5NLCL,speaker,2,diamond between two shapes,4,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2Csg2Snzrpkud2YRi,40,3,D,zyXatFB2smLy5NLCL,speaker,2,guy presenting diploma to the left,6,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2Csg2Snzrpkud2YRi,41,3,G,zyXatFB2smLy5NLCL,speaker,2,"cube top left, blob bottom left, NA, small diamond bottom right",11,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2Csg2Snzrpkud2YRi,42,3,I,zyXatFB2smLy5NLCL,speaker,2,"one leg, diamond on top of two larger triangles",9,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2Csg2Snzrpkud2YRi,43,3,J,zyXatFB2smLy5NLCL,speaker,2,diamond on top of flat surface,6,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2Csg2Snzrpkud2YRi,44,3,E,zyXatFB2smLy5NLCL,speaker,2,bunny,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2Csg2Snzrpkud2YRi,45,3,L,zyXatFB2smLy5NLCL,speaker,2,guy with gun facing right,5,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2Csg2Snzrpkud2YRi,46,3,A,zyXatFB2smLy5NLCL,speaker,2,"guy with two legs and a nose, cube top right",10,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2Csg2Snzrpkud2YRi,47,3,K,zyXatFB2smLy5NLCL,speaker,2,diamond on diamond,3,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2Csg2Snzrpkud2YRi,48,4,F,DugA5xyi4CvXJWvaC,speaker,2,"sad man sitting, legs to left",6,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2Csg2Snzrpkud2YRi,49,4,J,DugA5xyi4CvXJWvaC,speaker,2,diamond on flat edge,4,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2Csg2Snzrpkud2YRi,50,4,A,DugA5xyi4CvXJWvaC,speaker,2,sad bear with big nose,5,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2Csg2Snzrpkud2YRi,51,4,D,DugA5xyi4CvXJWvaC,speaker,2,handing out diploma to the left,6,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
2Csg2Snzrpkud2YRi,52,4,E,DugA5xyi4CvXJWvaC,speaker,2,sad bunny,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rotate,NA
